Row,data_split,deb_loss,success,error_type,error_message
Gallinula_melanops,test,4.06426043407147,1,,
Stolephorus_indicus,test,0.602491182706451,1,,
Pennahia_argentata,test,1.42671338522006,1,,
Phacellodomus_ruber,test,1.79654229284754,1,,
Acipenser_persicus,test,0.636752922229513,1,,
Daphnia_obtusa,test,0.751872923697431,1,,
Macrobiotus_hufelandii,test,7.42598919667519,1,,
Hippoglossoides_platessoides,test,0.765217276876603,1,,
Stegastes_flavilatus,test,5.20570810053869,1,,
Liopholis_inornata,test,1.79424123062947,1,,
Mormyrus_longirostris,test,0.131511109519542,1,,
Turdus_olivaceus,test,1.37653750676915,1,,
Setophaga_petechia,test,1.71707807165299,1,,
Thunnus_albacares,test,2.25008778665661,1,,
Nycticorax_nycticorax,test,1.90711238046008,1,,
Macquaria_ambigua,test,0.905046555284723,1,,
Trematomus_eulepidotus,test,13.2344372013497,1,,
Salamandrina_perspicillata,test,4.73327909936153,1,,
Leptomysis_lingvura,test,0.913591849157967,1,,
Platichthys_stellatus,test,NaN,0,predict_filter,
Lophophanes_cristatus,test,1.57121747126433,1,,
Oriolus_sagittatus,test,1.62727546812082,1,,
Synodontis_membranaceus,test,0.203289928940526,1,,
Plethodon_kentucki,test,1.56324323648856,1,,
Myadestes_obscurus,test,1.47070245372446,1,,
Halosauropsis_macrochir,test,6.02283268620945,1,,
Pernis_apivorus,test,2.0135810478813,1,,
Gloydius_blomhoffii,test,1.80137000893814,1,,
Stelgidopteryx_ruficollis,test,1.538614288324,1,,
Siniperca_chuatsi,test,2.40111226388113,1,,
Mobula_birostris,test,7.8277726717616,1,,
Acipenser_ruthenus,test,1.55930271749111,1,,
Alepes_djedaba,test,0.195510303611073,1,,
Plagioscion_squamosissimus,test,7.05708089011673,1,,
Hypanus_guttatus,test,0.513742691491926,1,,
Palaemon_elegans,test,3.10636040690704,1,,
Chiromantis_rufescens,test,13.7129467719145,1,,
Porphyrio_martinica,test,2.44947363080203,1,,
Ablennes_hians,test,1.96680249274352,1,,
Mareca_americana,test,2.55139033487702,1,,
Fundulus_heteroclitus,test,2.83157507800001,1,,
Mycteria_leucocephala,test,NaN,0,predict_filter,
Xiphias_gladius,test,4.67551626716985,1,,
Dendroplex_picus,test,1.43033307341992,1,,
Phascolarctos_cinereus,test,4.35072470631637,1,,
Aerodramus_fuciphagus,test,2.90978806329576,1,,
Aquila_chrysaetos,test,1.36082693991064,1,,
Pholidoscelis_exsul,test,4.1711703715832,1,,
Tyto_alba,test,1.71626611468558,1,,
Pterodroma_hypoleuca,test,2.2199167295108,1,,
Trygonoptera_mucosa,test,0.478727874649314,1,,
Percilia_irwini,test,0.23211521104412,1,,
Lanius_excubitor,test,3.87860597683462,1,,
Ardea_herodias,test,2.77654441025292,1,,
Sillago_sihama,test,0.958092947698456,1,,
Rhincodon_typus,test,1.00137584531364,1,,
Acanthopagrus_arabicus,test,0.415244625082342,1,,
Siphateles_bicolor,test,NaN,0,predict_filter,
Cinnyris_jugularis,test,1.69444860590331,1,,
Porzana_carolina,test,1.93547077351944,1,,
Pelecanus_onocrotalus,test,2.91801927902082,1,,
Paleosuchus_trigonatus,test,0.958119092046941,1,,
Lampornis_clemenciae,test,3.83212305324267,1,,
Forpus_passerinus,test,3.28998653479267,1,,
Podocnemis_expansa,test,1.36704863449161,1,,
Symsagittifera_roscoffensis,test,16.4568212606569,1,,
Spiza_americana,test,1.6233097112299,1,,
Sylvia_atricapilla,test,1.52460055745447,1,,
Oncorhynchus_gilae,test,2.76507401242586,1,,
Anolis_gundlachi,test,0.209431784076246,1,,
Emberizoides_ypiranganus,test,1.91046766054008,1,,
Gerlachea_australis,test,1.93842738422353,1,,
Plethodon_cinereus,test,1.15185003215812,1,,
Eudyptes_pachyrhynchus,test,1.40670459129827,1,,
Dorosoma_cepedianum,test,3.50852818089645,1,,
Cypseloides_cherriei,test,2.9527312026253,1,,
Plectropomus_maculatus,test,365.911987534492,1,,
Cypsiurus_balasiensis,test,3.6612185323537,1,,
Junco_phaeonotus,test,1.55074189720232,1,,
Fregetta_tropica,test,2.76946172965816,1,,
Paralabrax_auroguttatus,test,180.082059071257,1,,
Cerastoderma_edule,test,0.592339108987339,1,,
Stegastes_acapulcoensis,test,6.24300393419667,1,,
Liparis_pulchellus,test,0.555048564379305,1,,
Sporophila_beltoni,test,1.97392297915192,1,,
Anthus_rubescens,test,1.72841683698264,1,,
Balaeniceps_rex,test,1.74764312247674,1,,
Urosphena_squameiceps,test,1.72115057649043,1,,
Francolinus_francolinus,test,1.93588205522447,1,,
Rana_macrocnemis,test,2.03112150595191,1,,
Gallotia_stehlini,test,0.432420725889481,1,,
Phoeniconaias_minor,test,1.31908728487475,1,,
Malurus_splendens,test,1.29201610034595,1,,
Calcarius_pictus,test,1.315918904338,1,,
Lepidochelys_kempii,test,1.38019256814386,1,,
Cynoglossus_zanzibarensis,test,0.996599557135464,1,,
Paralabrax_clathratus,test,0.440672707857972,1,,
Poecilia_latipinna,test,1.94764458805216,1,,
Sterna_forsteri,test,1.88829350073106,1,,
Octopus_cyanea,test,7.03878463913658,1,,
Phalacrocorax_brasilianus,test,1.80308035922619,1,,
Apteryx_mantelli,test,3.53447915833283,1,,
Rhizoprionodon_oligolinx,test,0.459618262061408,1,,
Manis_pentadactyla,test,4.42833545171393,1,,
Raja_microocellata,test,1.20587087239708,1,,
Diomedea_epomophora,test,1.7281992466408,1,,
Karalla_dussumieri,test,0.376769120340204,1,,
Rissa_tridactyla,test,1.97378733180376,1,,
Lampetra_planeri,test,5.63111489556648,1,,
Pterodroma_macroptera,test,3.02943297807309,1,,
Neoniphon_sammara,test,0.675308717593866,1,,
Chorismus_antarcticus,test,0.41029762117067,1,,
Phorcus_lineatus,test,2.35139459101328,1,,
Pristipomoides_sieboldii,test,0.58461512058269,1,,
Aethaloperca_rogaa,test,5.58458062665379,1,,
Astrapia_mayeri,test,1.76977720403072,1,,
Setophaga_townsendi,test,1.85468869076041,1,,
Pristis_zijsron,test,0.120349409365951,1,,
Sceloporus_occidentalis,test,1.13141167094874,1,,
Emydura_macquarii,test,2.38534502444256,1,,
Ilyocryptus_spinifer,test,0.851256317859601,1,,
Deania_calceus,test,1.15491080460605,1,,
Raja_radula,test,0.972198582574313,1,,
Egretta_gularis,test,1.97974180229962,1,,
Caiman_crocodilus,test,4.93350296240197,1,,
Cynoscion_regalis,test,2.29703635974431,1,,
Tangara_parzudakii,test,1.63436231196536,1,,
Sterna_paradisaea,test,1.37672911005896,1,,
Neoceratodus_forsteri,test,6.08226711970338,1,,
Philomachus_pugnax,test,2.99431432298474,1,,
Amphiprion_ocellaris,test,1.51357422855314,1,,
Lates_stappersii,test,1.79278813882087,1,,
Lates_longispinis,test,0.960584024825167,1,,
Euproctus_platycephalus,test,2.87184958395926,1,,
Macroramphosus_scolopax,test,1.58395911630258,1,,
Streptocephalus_torvicornis,test,0.517058186374069,1,,
Syngnathus_fuscus,test,2.17184325381238,1,,
Rhabdotorrhinus_corrugatus,test,1.62046128032128,1,,
Crotalus_oreganus,test,0.735006365920323,1,,
Calyptorhynchus_lathami,test,1.74412333712374,1,,
Stegastes_nigricans,test,0.490421750655098,1,,
Toxostoma_longirostre,test,1.46039219233797,1,,
Lagenorhynchus_albirostris,test,2.69888329598426,1,,
Decapterus_punctatus,test,0.235572365322748,1,,
Rissa_brevirostris,test,1.78878739189919,1,,
Hirundo_neoxena,test,1.39810728696909,1,,
Macroramphosus_gracilis,test,1.91697822992154,1,,
Cephalopholis_microprion,test,1.07190040210966,1,,
Homopus_signatus,test,8.44702963310793,1,,
Zosterisessor_ophiocephalus,test,1.02656314421392,1,,
Antrostomus_vociferus,test,1.55686718921893,1,,
Osmerus_dentex,test,4.68159258979421,1,,
Salpa_thompsoni,test,9.95291840988597,1,,
Phoebastria_immutabilis,test,1.93913928730221,1,,
Tetraogallus_himalayensis,test,1.33175712461151,1,,
Fregata_minor,test,1.95677241889309,1,,
Octopus_vulgaris,test,24.3771644898104,1,,
Citharinus_citharus,test,1.76569363106233,1,,
Ptychocheilus_oregonensis,test,1.50502960218528,1,,
Sterna_hirundo,test,1.13550586800753,1,,
Limnodromus_griseus,test,1.15624098904586,1,,
Coracopsis_barklyi,test,1.89406617519352,1,,
Chlorothraupis_carmioli,test,1.71358884420832,1,,
Acrocheilus_alutaceus,test,2.58014036224941,1,,
Encrasicholina_devisi,test,1.06691387096968,1,,
Pomacentrus_moluccensis,test,2.29544101294072,1,,
Cereopsis_novaehollandiae,test,2.26498991767538,1,,
Homo_sapiens,test,NaN,0,timeout,
Latris_lineata,test,3.85260317496018,1,,
Dendrocygna_autumnalis,test,2.75820698360855,1,,
Pagellus_bellottii,test,1.29200764033782,1,,
Spizella_pallida,test,1.30909630968841,1,,
Rastrelliger_faughni,test,0.419337201854152,1,,
Ictalurus_punctatus,test,11.6371965367013,1,,
Micrurus_corallinus,test,1.05384128666624,1,,
Eubleekeria_splendens,test,0.183790883700331,1,,
Triturus_cristatus,test,1.89648503020488,1,,
Physella_gyrina,test,8.69496815083239,1,,
Maccullochella_peelii,test,10.738435334676,1,,
Hemibagrus_baramensis,test,1.18857137259748,1,,
Urechis_caupo,test,6.94160864035956,1,,
Turdus_eremita,test,1.42269769849318,1,,
Gallinago_gallinago,test,4.82324318492364,1,,
Pandion_haliaetus,test,1.66636524054485,1,,
Pelophylax_epeiroticus,test,3.8325466958236,1,,
Eretmochelys_imbricata,test,4.12440793613924,1,,
Quiscalus_quiscula,test,1.42875248643232,1,,
Setophaga_kirtlandii,test,1.18446371043208,1,,
Acrocephalus_scirpaceus,test,2.04993336767575,1,,
Trematomus_hansoni,test,0.299146305548471,1,,
Thymallus_baicalensis,test,1.57879841904538,1,,
Scomberomorus_niphonius,test,1.7159989401291,1,,
Calotriton_asper,test,4.62263837636542,1,,
Macropus_antilopinus,test,3.5022772143304,1,,
Lepidogobius_lepidus,test,0.712633395109191,1,,
Acridotheres_tristis,test,1.52270006005575,1,,
Chanos_chanos,test,2.16986031068259,1,,
Orectolobus_hutchinsi,test,0.355388241020808,1,,
Perna_viridis,test,1.98116321257441,1,,
Ophiura_ophiura,test,2.79227266786916,1,,
Dolloidraco_longedorsalis,test,1.54565438006103,1,,
Nipponia_nippon,test,1.85314534356363,1,,
Mesitornis_variegatus,test,1.68909872761305,1,,
Epinephelus_coioides,test,0.800522858704057,1,,
Pelagodroma_marina,test,2.68604034327605,1,,
Zosterops_virens,test,1.85643151021186,1,,
Galeocerdo_cuvier,test,1.55516137864732,1,,
Gammarus_pseudolimnaeus,test,0.932550807239952,1,,
Passerina_cyanea,test,1.71349017078847,1,,
Pipilo_maculatus,test,1.61466671773177,1,,
Charadrius_pecuarius,test,2.50330395721764,1,,
Myadestes_palmeri,test,1.41080655487405,1,,
Brachymystax_lenok,test,3.16321056350301,1,,
Aplodontia_rufa,test,3.60146771395611,1,,
Cinnyris_osea,test,1.52306947992389,1,,
Apeltes_quadracus,test,1.08107582951944,1,,
Gymnorhinus_cyanocephalus,test,1.87345585407143,1,,
Hyperolius_viridiflavus,test,11.554323179699,1,,
Limosa_limosa,test,1.25369988793331,1,,
Lepidonotothen_squamifrons,test,0.835252170435082,1,,
Epinephelus_maculatus,test,1.31967971476069,1,,
Chydorus_pubescens,test,1.78469632876504,1,,
Dendrocygna_bicolor,test,3.23625544440263,1,,
Aneides_aeneus,test,0.992561473479448,1,,
Parastromateus_niger,test,0.421875075541837,1,,
Tichodroma_muraria,test,1.98483970419462,1,,
Dromaius_novaehollandiae,test,1.03039036130949,1,,
Cuora_flavomarginata,test,NaN,0,predict_filter,
Mytilus_trossulus,test,3.18638551404795,1,,
Batagur_affinis,test,1.06562233419287,1,,
Poospiza_ornata,test,1.81462566970968,1,,
Pecten_maximus,test,25.4543598187028,1,,
Cyprideis_torosa,test,1.79961978011374,1,,
Bathyraja_macloviana,test,1.4565241410732,1,,
Calcarius_ornatus,test,1.37196249840647,1,,
Paralaudakia_stoliczkana,test,1.02250501763377,1,,
Ptychoramphus_aleuticus,test,1.7997690455383,1,,
Anchoa_panamensis,test,0.206067841875277,1,,
Etheostoma_zonistium,test,0.521900302759342,1,,
Rhabdotorrhinus_exarhatus,test,1.67567608879725,1,,
Ardenna_tenuirostris,test,2.09272130289763,1,,
Puffinus_opisthomelas,test,2.21965387929481,1,,
Caranx_ignobilis,test,0.714996186644941,1,,
Mytilaster_minimus,test,1.60586062830314,1,,
Carcharias_taurus,test,1.96434397952525,1,,
Manis_javanica,test,3.00375823430515,1,,
Ctenotus_pantherinus,test,1.94420320755828,1,,
Auxis_thazard,test,2.55284856514113,1,,
Eremophilus_mutisii,test,1.59714943662609,1,,
Mya_arenaria,test,5.2487897137097,1,,
Squalius_cephalus,test,9.81094639337179,1,,
Elliptio_arca,test,28.427149636038,1,,
Circus_aeruginosus,test,2.02940711173365,1,,
Turdus_iliacus,test,1.2675288668039,1,,
Anas_sparsa,test,4.0935991969644,1,,
Cecropis_semirufa,test,1.41537277128205,1,,
Leucophaeus_atricilla,test,12.5064965510694,1,,
Hippocampus_hippocampus,test,0.17336731825752,1,,
Alburnoides_eichwaldii_ZarrinGol,test,1.49864980963527,1,,
Puffinus_lherminieri,test,2.93460546269025,1,,
Stegastes_planifrons,test,1.68841102281535,1,,
Engraulis_capensis,test,0.567748945592669,1,,
Esox_niger,test,1.93921589350396,1,,
Pogonocichla_stellata,test,2.16683481373142,1,,
Tolmomyias_sulphurescens,test,3.30515021491127,1,,
Etheostoma_trisella,test,0.744961554249689,1,,
Cyanocorax_beecheii,test,1.14434834419327,1,,
Thamnocephalus_platyurus,test,1.12822567122939,1,,
Catharus_bicknelli,test,1.20389489788855,1,,
Oncorhynchus_nerka,test,2.15808012345089,1,,
Lacerta_schreiberi,test,1.52175364378723,1,,
Calidris_himantopus,test,1.85204815302262,1,,
Crystallogobius_linearis,test,1.70805541343514,1,,
Margaritifera_margaritifera,test,0.613226562098977,1,,
Gobius_vittatus,test,2.297919377728,1,,
Bimastos_rubidus,test,3.81927414696077,1,,
Fusconaia_cuneolus,test,4.16706531962086,1,,
Dicologlossa_cuneata,test,1.4518494482472,1,,
Gambelia_sila,test,2.57696131693876,1,,
Testudo_hermanni,test,3.05879383728682,1,,
Thryssa_hamiltonii,test,0.527432788659949,1,,
Psammophis_sibilans,test,8.47065963749577,1,,
Pseudopleuronectes_americanus,test,2.76983421947806,1,,
Pelophylax_saharicus,test,3.79057107735297,1,,
Rhinobatos_productus,test,1.73276278482679,1,,
Zapteryx_brevirostris,test,0.613842249426414,1,,
Grus_americana,test,1.46710316852589,1,,
Orectolobus_halei,test,0.51037458559612,1,,
