Row,data_split,deb_loss,convergence,n_runs,n_iter,execution_time,error,error_message
Macropus_fuliginosus,test,1.21905560275542,0,1,500,69.4687553,0,
Chasmistes_brevirostris,test,0,0,0,0,0,0,
Anchoa_hepsetus,test,0.103501171366109,1,1,434,90.1023673,0,
Phascolarctos_cinereus,test,0.528595067888629,0,1,500,64.9510473,0,
Bosminopsis_deitersi,test,0.13247338033915,0,1,500,71.6881699,0,
Artemisiospiza_nevadensis,test,0.103062878088009,0,1,500,80.9677516,0,
Ammodytes_americanus,test,0.107470953886894,0,1,500,79.9846494,0,
Larus_fuscus,test,0.111264425100954,0,1,500,88.557957,0,
Tachycineta_thalassina,test,0.107353914298068,0,1,500,88.7723953,0,
Clarias_agboyiensis,test,0,0,0,0,0,0,
Melanotaenia_boesemani,test,0.0967857743705735,0,1,500,87.5556343,0,
Bubo_bengalensis,test,0.107124400688454,0,1,500,89.4130878,0,
Leptosomus_discolor,test,0.0400413578015374,0,1,500,71.2941761,0,
Aix_galericulata,test,0.108624996340707,0,1,500,116.4538797,0,
Merlangius_merlangus,test,0.377943135582458,0,1,500,99.3586505,0,
Stolephorus_insularis,test,0.229401038762645,0,1,500,85.6099464,0,
Empidonax_oberholseri,test,0.099165435828782,0,1,500,87.8994625,0,
Callipepla_squamata,test,0.140821620949991,0,1,500,85.7059257,0,
Phacellodomus_sibilatrix,test,0.113201302077421,0,1,500,96.4848609,0,
Acipenser_transmontanus,test,0.195224554901874,0,1,500,83.3231422,0,
Liparis_pulchellus,test,0.0576785127879842,0,1,500,98.197693,0,
Ardeotis_kori,test,0.132473600582747,0,1,500,92.7603122,0,
Psittaculirostris_salvadorii,test,0.101926919046443,0,1,500,102.3981095,0,
Urocolius_macrourus,test,0.102014818399091,0,1,500,111.1453925,0,
Speleomantes_ambrosii,test,0.103492318621088,0,1,500,86.3239567,0,
Dipturus_laevis,test,0.181886521926129,1,1,475,96.5399629,0,
Pristis_perotteti,test,2.15139563538027,1,1,390,82.8654948,0,
Micropterus_salmoides,test,0,0,0,0,0,0,
Pristipomoides_filamentosus,test,0.100056467807355,0,1,500,99.7726837,0,
Donax_trunculus,test,0,0,0,0,0,0,
Spheniscus_demersus,test,0.101293849452733,0,1,500,97.5270825,0,
Labeobarbus_bynni,test,0.0124606219016011,0,1,500,105.9611829,0,
Pseudoplatystoma_corruscans,test,0.00605692655155844,0,1,500,125.3751951,0,
Ariomma_indica,test,0.0049840444283137,0,1,500,101.1411911,0,
Phoebastria_immutabilis,test,0.14343958511214,0,1,500,108.5706535,0,
Chologaster_cornuta,test,0.136905907326339,0,1,500,99.0637334,0,
Callorhinus_ursinus,test,0.312639773351932,0,1,500,107.0889608,0,
Merops_bulocki,test,0.098784729136548,0,1,500,117.824168,0,
Trematomus_pennellii,test,0.102729473813584,0,1,500,150.5059313,0,
Dendrocolaptes_platyrostris,test,0.141476729179354,0,1,500,112.5853871,0,
Zosterisessor_ophiocephalus,test,0.00440579825713929,0,1,500,114.3441545,0,
Spheniscus_humboldti,test,0.100068193713875,0,1,500,125.8788867,0,
Acipenser_ruthenus,test,0.203070131439266,0,1,500,120.1694599,0,
Ilisha_africana,test,0.0502125127224547,0,1,500,135.21063,0,
Symsagittifera_roscoffensis,test,0.103710379019137,0,1,500,133.6869411,0,
Stolephorus_carpentariae,test,0.214425121884268,0,1,500,142.5768309,0,
Trichoglossus_euteles,test,0.0965897732873331,0,1,500,147.7189621,0,
Acrocheilus_alutaceus,test,0.108262895709193,0,1,500,140.8115547,0,
Pelobates_fuscus,test,0.375350264518084,0,1,500,143.1136549,0,
Muraenesox_bagio,test,0.114202254974326,0,1,500,151.214998,0,
Melozone_crissalis,test,0.152249521189938,0,1,500,141.9360733,0,
Ammodytes_tobianus,test,0.0761890859928872,0,1,500,138.129765,0,
Osteolaemus_tetraspis,test,0.0409972199587719,0,1,500,134.4637587,0,
Centroscymnus_coelolepis,test,0.101184808201183,0,1,500,137.9314768,0,
Oxyurella_longicaudis,test,0.106589904552426,0,1,500,134.5435078,0,
Chirocentrus_nudus,test,0.205857953646729,0,1,500,198.9022524,0,
Nandinia_binotata,test,0.10598697153146,0,1,500,126.659401,0,
Semaprochilodus_insignis,test,0.0810985523100959,0,1,500,124.0119619,0,
Gavia_immer,test,0.131008907345373,0,1,500,168.120317,0,
Myrmecocichla_formicivora,test,0.111759877026593,0,1,500,130.8345076,0,
Spizella_passerina,test,0.102967271161172,0,1,500,147.2006874,0,
Mysis_mixta,test,0,0,0,0,0,0,
Raja_asterias,test,0.11618181310172,0,1,500,156.1359215,0,
Pernis_apivorus,test,0,0,0,0,0,0,
Tiliqua_rugosa,test,0,0,0,0,0,0,
Platalea_alba,test,0,0,0,0,0,0,
Cyclopsetta_querna,test,0,0,0,0,0,0,
Falco_chicquera,test,0,0,0,0,0,0,
Cetorhinus_maximus,test,0,0,0,0,0,0,
Haematopus_bachmani,test,0,0,0,0,0,0,
Trachemys_scripta,test,0,0,0,0,0,0,
Cacomantis_merulinus,test,0,0,0,0,0,0,
Puffinus_huttoni,test,0,0,0,0,0,0,
Pronodularia_japanensis,test,0,0,0,0,0,0,
Cypseloides_cherriei,test,0,0,0,0,0,0,
Setophaga_townsendi,test,0,0,0,0,0,0,
Varanus_komodoensis,test,0,0,0,0,0,0,
Esox_lucius,test,0,0,0,0,0,0,
Alburnus_baliki,test,0,0,0,0,0,0,
Alestes_baremoze,test,0,0,0,0,0,0,
Motacilla_aguimp,test,0,0,0,0,0,0,
Peltophryne_lemur,test,0,0,0,0,0,0,
Gopherus_morafkai,test,0,0,0,0,0,0,
Diomedea_epomophora,test,0,0,0,0,0,0,
Alopias_vulpinus,test,0,0,0,0,0,0,
Pleuroxus_striatus,test,0,0,0,0,0,0,
Ciconia_stormi,test,0,0,0,0,0,0,
Roncador_stearnsii,test,0,0,0,0,0,0,
Pseudunio_auricularius,test,0,0,0,0,0,0,
Arcitalitrus_dorrieni,test,0,0,0,0,0,0,
Decapterus_russelli,test,0,0,0,0,0,0,
Aphanius_fasciatus,test,0,0,0,0,0,0,
Rhizoprionodon_oligolinx,test,0,0,0,0,0,0,
Alburnus_alburnus,test,0,0,0,0,0,0,
Hypanus_sabinus,test,0,0,0,0,0,0,
Phalacronotus_micronemus,test,0,0,0,0,0,0,
Silurus_glanis,test,0,0,0,0,0,0,
Pseudoplatystoma_tigrinum,test,0,0,0,0,0,0,
Pteroplatytrygon_violacea,test,0,0,0,0,0,0,
Passer_montanus,test,0,0,0,0,0,0,
Furgaleus_macki,test,0,0,0,0,0,0,
Oceanodroma_leucorhoa,test,0,0,0,0,0,0,
Orthotomus_sutorius,test,0,0,0,0,0,0,
Sceloporus_grammicus,test,0,0,0,0,0,0,
Turdus_torquatus,test,0,0,0,0,0,0,
Graptemys_pseudogeographica,test,0,0,0,0,0,0,
Alosa_sapidissima,test,0,0,0,0,0,0,
Osmerus_dentex,test,0,0,0,0,0,0,
Tichodroma_muraria,test,0,0,0,0,0,0,
Deirochelys_reticularia,test,0,0,0,0,0,0,
Manis_javanica,test,0,0,0,0,0,0,
Bolitoglossa_mexicana,test,0,0,0,0,0,0,
Dermochelys_coriacea,test,0,0,0,0,0,0,
Heterostichus_rostratus,test,0,0,0,0,0,0,
Coilia_ramcarati,test,0,0,0,0,0,0,
Chaetura_vauxi,test,0,0,0,0,0,0,
Engraulis_australis,test,0,0,0,0,0,0,
Lophophanes_cristatus,test,0,0,0,0,0,0,
Lithobates_catesbeianus,test,0,0,0,0,0,0,
Setopagis_parvula,test,0,0,0,0,0,0,
Gyps_rueppellii,test,0,0,0,0,0,0,
Garrulax_strepitans,test,0,0,0,0,0,0,
Margaritifera_laevis,test,0,0,0,0,0,0,
Mimachlamys_varia,test,0,0,0,0,0,0,
Remiz_pendulinus,test,0,0,0,0,0,0,
Opisthocomus_hoazin,test,0,0,0,0,0,0,
Sterna_sumatrana,test,0,0,0,0,0,0,
Eubleekeria_splendens,test,0,0,0,0,0,0,
Larus_crassirostris,test,0,0,0,0,0,0,
Rhinoptera_bonasus,test,0,0,0,0,0,0,
Thalasseus_sandvicensis,test,0,0,0,0,0,0,
Cistothorus_palustris,test,0,0,0,0,0,0,
Synodontis_nebulosus,test,0,0,0,0,0,0,
Aphelocoma_coerulescens,test,0,0,0,0,0,0,
Pelophylax_epeiroticus,test,0,0,0,0,0,0,
Spizella_breweri,test,0,0,0,0,0,0,
Sotalia_fluviatilis,test,0,0,0,0,0,0,
Probosciger_aterrimus,test,0,0,0,0,0,0,
Eclectus_roratus,test,0,0,0,0,0,0,
Pristis_pristis,test,0,0,0,0,0,0,
Brycon_opalinus,test,0,0,0,0,0,0,
Cyanoliseus_patagonus,test,0,0,0,0,0,0,
Pomatomus_saltatrix,test,0,0,0,0,0,0,
Bimastos_rubidus,test,0,0,0,0,0,0,
Girardinus_falcatus,test,0,0,0,0,0,0,
Trematomus_loennbergii,test,0,0,0,0,0,0,
Gerlachea_australis,test,0,0,0,0,0,0,
Cuora_flavomarginata,test,0,0,0,0,0,0,
Butorides_virescens,test,0,0,0,0,0,0,
Acroteriobatus_annulatus,test,0,0,0,0,0,0,
Aerodramus_hirundinaceus,test,0,0,0,0,0,0,
Dynamene_bidentata,test,0,0,0,0,0,0,
Macropus_agilis,test,0,0,0,0,0,0,
Megaptera_novaeangliae,test,0,0,0,0,0,0,
Eleothreptus_candicans,test,0,0,0,0,0,0,
Aethia_cristatella,test,0,0,0,0,0,0,
Larus_pacificus,test,0,0,0,0,0,0,
Urolophus_lobatus,test,0,0,0,0,0,0,
Holacanthus_passer,test,0,0,0,0,0,0,
Hieraaetus_morphnoides,test,0,0,0,0,0,0,
Grampus_griseus,test,0,0,0,0,0,0,
Pelecanus_onocrotalus,test,0,0,0,0,0,0,
Myuchelys_bellii,test,0,0,0,0,0,0,
Pipilo_maculatus,test,0,0,0,0,0,0,
Neotrygon_kuhlii,test,0,0,0,0,0,0,
Turdus_iliacus,test,0,0,0,0,0,0,
Aquila_verreauxii,test,0,0,0,0,0,0,
Rioraja_agassizii,test,0,0,0,0,0,0,
Eudyptula_minor,test,0,0,0,0,0,0,
Ceriodaphnia_dubia,test,0,0,0,0,0,0,
Chlorothraupis_carmioli,test,0,0,0,0,0,0,
Oceanodroma_microsoma,test,0,0,0,0,0,0,
Bubo_scandiacus,test,0,0,0,0,0,0,
Cololabis_saira,test,0,0,0,0,0,0,
Myripristis_amaena,test,0,0,0,0,0,0,
Liopholis_striata,test,0,0,0,0,0,0,
Ictalurus_furcatus_JR,test,0,0,0,0,0,0,
Beringraja_pulchra,test,0,0,0,0,0,0,
Platycephalus_richardsoni,test,0,0,0,0,0,0,
Boleophthalmus_pectinirostris,test,0,0,0,0,0,0,
Leucoraja_wallacei,test,0,0,0,0,0,0,
Hypsypops_rubicundus,test,0,0,0,0,0,0,
Lindbergichthys_nudifrons,test,0,0,0,0,0,0,
Caenorhabditis_elegans,test,0,0,0,0,0,0,
Crenichthys_baileyi,test,0,0,0,0,0,0,
Acridotheres_tristis,test,0,0,0,0,0,0,
Streptopelia_roseogrisea,test,0,0,0,0,0,0,
Acipenser_gueldenstaedtii,test,0,0,0,0,0,0,
Dilatata_dilatata,test,0,0,0,0,0,0,
Scaphirhynchus_suttkusi,test,0,0,0,0,0,0,
Ploceus_cucullatus,test,0,0,0,0,0,0,
Sardina_pilchardus,test,0,0,0,0,0,0,
Pelecanus_occidentalis,test,0,0,0,0,0,0,
Etheostoma_tetrazonum,test,0,0,0,0,0,0,
Potamorhina_latior,test,0,0,0,0,0,0,
Plagioscion_squamosissimus,test,0,0,0,0,0,0,
Plegadis_chihi,test,0,0,0,0,0,0,
Corvus_corone,test,0,0,0,0,0,0,
Psammophylax_rhombeatus,test,0,0,0,0,0,0,
Chionodraco_myersi,test,0,0,0,0,0,0,
Milvus_migrans,test,0,0,0,0,0,0,
Pheucticus_melanocephalus,test,0,0,0,0,0,0,
Gelochelidon_nilotica,test,0,0,0,0,0,0,
Passerculus_sandwichensis,test,0,0,0,0,0,0,
Psophia_leucoptera,test,0,0,0,0,0,0,
Dentex_congoensis,test,0,0,0,0,0,0,
Engraulis_encrasicolus,test,0,0,0,0,0,0,
Zootoca_vivipara,test,0,0,0,0,0,0,
Rhodeus_amarus,test,0,0,0,0,0,0,
Brycon_amazonicus,test,0,0,0,0,0,0,
Buphagus_erythrorhynchus,test,0,0,0,0,0,0,
Plethodon_cinereus,test,0,0,0,0,0,0,
Setophaga_petechia,test,0,0,0,0,0,0,
Pluvialis_squatarola,test,0,0,0,0,0,0,
Emydura_macquarii,test,0,0,0,0,0,0,
Quiscalus_mexicanus,test,0,0,0,0,0,0,
Gila_intermedia,test,0,0,0,0,0,0,
Xanthocephalus_xanthocephalus,test,0,0,0,0,0,0,
Somateria_mollissima,test,0,0,0,0,0,0,
Merops_orientalis,test,0,0,0,0,0,0,
Sillago_aeolus,test,0,0,0,0,0,0,
Rachycentron_canadum,test,0,0,0,0,0,0,
Piranga_olivacea,test,0,0,0,0,0,0,
Lanio_versicolor,test,0,0,0,0,0,0,
Octopus_vulgaris,test,0,0,0,0,0,0,
Pterodroma_axillaris,test,0,0,0,0,0,0,
Pseudoplatystoma_punctifer,test,0,0,0,0,0,0,
Seiurus_aurocapilla,test,0,0,0,0,0,0,
Setophaga_discolor,test,0,0,0,0,0,0,
Pandion_haliaetus,test,0,0,0,0,0,0,
Katsuwonus_pelamis,test,0,0,0,0,0,0,
Scomber_scombrus,test,0,0,0,0,0,0,
Lagenorhynchus_albirostris,test,0,0,0,0,0,0,
Rhinogobius_brunneus,test,0,0,0,0,0,0,
Hydrochoerus_hydrochaeris,test,0,0,0,0,0,0,
Pelophylax_bedriagae,test,0,0,0,0,0,0,
Brachidontes_pharaonis,test,0,0,0,0,0,0,
Coryphaena_hippurus,test,0,0,0,0,0,0,
Chlidonias_hybrida,test,0,0,0,0,0,0,
Calcarius_ornatus,test,0,0,0,0,0,0,
Desmognathus_ochrophaeus,test,0,0,0,0,0,0,
Circaetus_pectoralis,test,0,0,0,0,0,0,
Euphagus_cyanocephalus,test,0,0,0,0,0,0,
Rhaebo_blombergi,test,0,0,0,0,0,0,
Emberiza_citrinella,test,0,0,0,0,0,0,
Salamandrina_perspicillata,test,0,0,0,0,0,0,
Chaenocephalus_aceratus,test,0,0,0,0,0,0,
Pachyptila_belcheri,test,0,0,0,0,0,0,
Desmognathus_fuscus,test,0,0,0,0,0,0,
Menticirrhus_undulatus,test,0,0,0,0,0,0,
Amblema_plicata,test,0,0,0,0,0,0,
Pollachius_virens,test,0,0,0,0,0,0,
Ardenna_gravis,test,0,0,0,0,0,0,
Tritia_reticulatus,test,0,0,0,0,0,0,
Sitta_europaea,test,0,0,0,0,0,0,
Pristis_clavata,test,0,0,0,0,0,0,
Circus_cyaneus,test,0,0,0,0,0,0,
Salamandra_lanzai,test,0,0,0,0,0,0,
Gyrinophilus_palleucus,test,0,0,0,0,0,0,
Chamaea_fasciata,test,0,0,0,0,0,0,
Setophaga_aestiva,test,0,0,0,0,0,0,
Hoplias_malabaricus,test,0,0,0,0,0,0,
Homarus_gammarus,test,0,0,0,0,0,0,
Cerastoderma_edule,test,0,0,0,0,0,0,
Encrasicholina_purpurea,test,0,0,0,0,0,0,
Sporophila_plumbea,test,0,0,0,0,0,0,
Ameiurus_catus,test,0,0,0,0,0,0,
Eremophilus_mutisii,test,0,0,0,0,0,0,
Atropus_atropos,test,0,0,0,0,0,0,
Heteronotia_binoei,test,0,0,0,0,0,0,
Corydoras_aeneus,test,0,0,0,0,0,0,
Branchiostoma_floridae,test,0,0,0,0,0,0,
