Row,data_split,deb_loss,convergence,n_runs,n_iter,execution_time,error,error_message
Recurvirostra_americana,test,0.0636351889472557,0,8,4000,497.6821117,0,
Ardenna_pacifica,test,0.0982317184225568,0,28,14000,1420.1649741,0,
Trichiurus_lepturus,test,0.0951063172012053,0,7,3500,189.9808362,0,
Macropus_rufogriseus,test,0.245713226296925,0,8,4000,502.8748553,0,
Sardinella_gibbosa,test,0.106418717710886,0,9,4500,383.1809436,0,
Bombina_variegata,test,0,0,0,0,0.436152,1,"Incorrect dimensions for matrix multiplication. Check that the number of columns in the first matrix matches the number of rows in the second matrix. To operate on each element of the matrix individually, use TIMES (.*) for elementwise multiplication."
Ploceus_castaneiceps,test,0.1340937812275,0,10,5000,904.950965,0,
Erignathus_barbatus,test,0.219333637326198,0,15,7500,428.297277,0,
Myiobius_atricaudus,test,0.0403420725936028,0,6,3000,277.8151567,0,
Accipiter_fasciatus,test,0.0804701133618366,0,37,18500,3628.39153,0,
Eutrigla_gurnardus,test,0.137281543532214,0,5,2500,587.7316059,0,
Eucinostomus_gula,test,0.0209272361336373,0,6,3000,499.6768892,0,
Branta_bernicla,test,0.106570956484672,0,21,10500,1176.1082061,0,
Sporophila_beltoni,test,0.112316411645805,0,24,12000,1206.5123369,0,
Molothrus_bonariensis,test,0.126829090375874,0,26,13000,3726.9033495,0,
Tachycineta_bicolor,test,0.104583308690572,0,20,10000,1445.6249366,0,
Heteronotia_binoei_EA6,test,0.429021315876267,1,3,1423,87.5287943,0,
Gallotia_atlantica,test,0.0746539181748852,0,3,1500,113.2990888,0,
Ardenna_grisea,test,0,0,0,0,8.4957452,1,"The logical indices contain a true value outside of the array bounds."
Rhinocrypta_lanceolata,test,0.106556550227687,0,13,6500,754.5859319,0,
Diomedea_epomophora,test,0.101072577980199,0,25,12500,1987.7735032,0,
Sympterygia_bonapartii,test,0.624528685653796,0,6,3000,241.057649,0,
Osmerus_mordax,test,0.137819269048751,0,4,2000,88.0721441,0,
Macronectes_halli,test,0.110146188857189,0,11,5500,747.0779134,0,
Uria_aalge,test,0.108786634655172,0,11,5500,471.2652586,0,
Macrochelys_temminckii,test,0.0730613168925359,0,4,2000,85.6408214,0,
Bulweria_bulwerii,test,0.0823954522000894,0,22,11000,1674.1136997,0,
Pterocles_alchata,test,0.107166804359615,0,10,5000,418.2158882,0,
Squatina_californica,test,0.0748331021022233,0,5,2500,156.746466,0,
Chrysichthys_auratus,test,0.0149912664787507,0,25,12500,957.371804,0,
Callipepla_squamata,test,0.140492851431332,0,22,11000,800.1683067,0,
Chasiempis_sandwichensis,test,0.104163845777237,0,5,2500,236.6941955,0,
Arion_subfuscus,test,1.38072419722989,0,5,2500,279.4410818,0,
Trachurus_murphyi,test,1.00220771563092,0,5,2500,153.2645371,0,
Mionectes_macconnelli,test,0.103095100275994,0,12,6000,603.7393003,0,
Ammocrypta_pellucida,test,0.226961125157353,0,4,2000,128.1055906,0,
Artemisiospiza_belli,test,0.121690990221944,0,14,7000,615.2097773,0,
Sarcoramphus_papa,test,0.0476278135312864,0,16,8000,1022.9655334,0,
Hemibarbus_labeo,test,0.00779632351014013,0,10,5000,395.1260946,0,
Cichla_temensis,test,0.118458011164675,0,5,2500,101.5454329,0,
Ablennes_hians,test,0.00986322084751256,0,24,12000,941.7128513,0,
Liopholis_inornata,test,0.250312125593492,1,3,1448,88.3440043,0,
Auxis_thazard,test,0.092307890048019,0,9,4500,457.8619807,0,
Gila_intermedia,test,0.123149216060361,0,4,2000,133.9621137,0,
Torgos_tracheliotus,test,0.117942491700238,0,26,13000,1990.4980046,0,
Chordeiles_minor,test,0.153006998847502,0,10,5000,598.9461943,0,
Hydromys_chrysogaster,test,0.138144613712511,0,14,7000,1096.0284575,0,
Gymnocharacinus_bergii,test,0.0966422414857379,0,9,4500,344.5477366,0,
Macroramphosus_scolopax,test,0.0619914164349687,1,3,1497,61.8987318,0,
Acanthiza_chrysorrhoa,test,0.102388359820574,0,12,6000,564.1015074,0,
Osmerus_dentex,test,0.231232417759686,1,4,1936,100.3254454,0,
Ptychoramphus_aleuticus,test,0.115296728000017,0,20,10000,1290.494371,0,
Thalassarche_chrysostoma,test,0.055993107466753,0,16,8000,799.1074369,0,
Pelophylax_bedriagae,test,0,0,0,0,0.7655097,1,"Incorrect dimensions for matrix multiplication. Check that the number of columns in the first matrix matches the number of rows in the second matrix. To operate on each element of the matrix individually, use TIMES (.*) for elementwise multiplication."
Dissostichus_eleginoides,test,0.940339864232444,0,54,27000,3600.3902944,0,
Necrosyrtes_monachus,test,0.0627854374148749,0,13,6500,593.0674018,0,
Girardinus_uninotatus,test,0.144489199319633,0,40,20000,3636.7714464,0,
Thamnocephalus_platyurus,test,0,0,0,0,4320,1,"Maximum execution time exceeded"
Urobatis_halleri,test,0.125995749023588,0,4,2000,161.4405468,0,
Dentiraja_polyommata,test,0.0429157661014808,0,3,1500,98.0973045,0,
Motacilla_aguimp,test,0.105243452255517,0,11,5500,593.0351644,0,
Podocnemis_unifilis,test,0.164861135094686,0,4,2000,115.4395552,0,
Schilbe_uranoscopus,test,0,0,0,0,4320,1,"Maximum execution time exceeded"
Pristis_clavata,test,0.00321193186777726,0,3,1500,96.9774617,0,
Piranga_olivacea,test,0.101701932029676,0,13,6500,671.7534092,0,
Centropyge_loriculus,test,0.038090366823887,0,22,11000,1177.2406873,0,
Gallotia_galloti,test,0.0989427757590999,0,6,3000,168.4319886,0,
Ptychocheilus_oregonensis,test,0.0626936035267343,0,4,2000,132.8950988,0,
Macruronus_novaezelandiae,test,0,0,0,0,2.3112412,1,"The logical indices contain a true value outside of the array bounds."
Natrix_natrix,test,0.239827146206788,0,4,2000,146.6093825,0,
Pterodroma_phaeopygia,test,0.084463580566045,0,29,14500,1393.8569629,0,
Etheostoma_zonistium,test,0.124868823662157,0,5,2500,136.6318071,0,
Rhincodon_typus,test,0.0706244543708942,0,3,1500,100.7888394,0,
Vermivora_cyanoptera,test,0.101718519528652,0,23,11500,1109.2104379,0,
Pomatomus_saltatrix,test,0.0457442271060529,0,11,5500,393.2528861,0,
Bucorvus_abyssinicus,test,0.108338258873807,0,6,3000,339.8602082,0,
Isopsetta_isolepis,test,0.105762513386898,0,35,17500,2111.4406592,0,
Cisticola_aridulus,test,0.107176257848631,0,19,9500,1197.4093784,0,
Circaetus_pectoralis,test,0.105401092274911,0,14,7000,992.7592662,0,
Spinus_tristis,test,0.0999446769468024,0,10,5000,474.8238241,0,
Clione_limacina,test,0.722410207643009,0,5,2500,132.3365293,0,
Latridopsis_ciliaris,test,0.0367369013000547,0,11,5500,639.7507276,0,
Lepomis_gulosus,test,0,0,0,0,4320,1,"Maximum execution time exceeded"
Stegastes_acapulcoensis,test,0.0393694075330849,0,8,4000,445.6788956,0,
Pernis_apivorus,test,0.101262076502104,0,10,5000,708.6132156,0,
Antigone_canadensis,test,0.108508525775996,0,60,30000,3643.6147963,0,
Dentiraja_australis,test,0.101227471527719,0,4,2000,130.2668956,0,
Masius_chrysopterus,test,0.0412491633624817,0,8,4000,419.2074074,0,
Varanus_bengalensis,test,0.217409362692412,0,4,2000,78.1968867,0,
Setophaga_caerulescens,test,0.104468453062727,0,14,7000,661.4719402,0,
Dyscophus_antongilii,test,0.0798925831877175,0,8,4000,249.7459694,0,
Ctenotus_pantherinus,test,0.570655492863245,0,6,3000,163.9798339,0,
Rhinopomastus_cyanomelas,test,0.108581736531283,0,20,10000,1405.5251372,0,
Chalcites_lucidus,test,0.105553563617032,0,16,8000,897.5028934,0,
Empidonax_virescens,test,0.122910229302837,0,9,4500,456.6326985,0,
Plethodon_cinereus,test,0.121577097780897,0,6,3000,188.4775928,0,
Lagopus_muta,test,0.142109144640965,0,8,4000,536.9330062,0,
Aerodramus_hirundinaceus,test,0.0411487743960241,0,8,4000,554.8876211,0,
Oreortyx_pictus,test,0.108566113072822,0,8,4000,319.4788833,0,
Anas_acuta,test,0.180674274913409,0,25,12500,986.1880067,0,
Ardeotis_kori,test,0,0,0,0,6.8354362,1,"The logical indices contain a true value outside of the array bounds."
Sterna_sumatrana,test,0.201682639068237,0,29,14500,1036.0839281,0,
Ardeola_idae,test,0.109173173616306,0,19,9500,998.1026439,0,
Sternula_antillarum,test,0,0,0,0,100.3267227,1,"The logical indices contain a true value outside of the array bounds."
Limosa_haemastica,test,0.122932757918622,0,12,6000,517.5239224,0,
Lissodelphis_borealis,test,NaN,0,1,334,295.8031008,0,
Cathartes_aura,test,0.107096103550188,0,9,4500,504.4295463,0,
Pristiophorus_cirratus,test,0.196241995006469,0,6,3000,153.1034318,0,
Hydrochoerus_hydrochaeris,test,0.295016601089963,0,7,3500,152.3158502,0,
Hippocampus_kuda,test,0,0,0,0,4320,1,"Maximum execution time exceeded"
Paralithodes_camtschaticus,test,0.410355981174471,0,4,2000,214.9998696,0,
Girardinus_metallicus,test,0.260754864529257,0,14,7000,860.7728304,0,
Mimachlamys_varia,test,0,0,0,0,4320,1,"Maximum execution time exceeded"
Eisenia_fetida,test,2.29842113241256,0,4,2000,669.2174156,0,
Pelecanus_erythrorhynchos,test,0.188624886731597,0,15,7500,940.185956,0,
Planorbis_planorbis,test,0.130168608327742,0,9,4500,381.7234536,0,
Fregata_aquila,test,0.140059333886158,0,29,14500,1545.8678395,0,
Haemorhous_mexicanus,test,0.103123642241059,0,15,7500,883.8763151,0,
Chondestes_grammacus,test,0.102255649903765,0,7,3500,408.7897245,0,
Sternotherus_minor,test,1.94121136519302,0,3,1500,74.0829792,0,
Istigobius_decoratus,test,0.0955100229864498,0,4,2000,98.2170252,0,
Pseudosida_ramosa,test,0.148267248696674,0,8,4000,320.8312327,0,
Cephalopholis_microprion,test,0.0726207069432759,0,12,6000,471.8613216,0,
Trematomus_hansoni,test,0.124952556726903,1,3,1450,444.7758988,0,
Mauremys_rivulata,test,0.104187588755373,0,4,2000,81.004915,0,
Spizella_pusilla,test,0.115818259649302,0,4,2000,181.8633556,0,
Anas_sparsa,test,0.108418864974,0,8,4000,804.0422339,0,
Sarda_chiliensis,test,0.0114255864007998,0,10,5000,358.7126784,0,
Chorismus_antarcticus,test,0.0791861491718373,0,5,2500,127.5714932,0,
Calcarius_pictus,test,0.108806915945564,0,9,4500,528.7045255,0,
Pterodroma_leucoptera,test,0.0643961065236391,0,16,8000,833.1928547,0,
Deltentosteus_quadrimaculatus,test,0.015480113149284,0,2,1000,50.8687703,0,
Nannatherina_balstoni,test,0.125557510381725,0,6,3000,210.4993464,0,
Silurus_triostegus,test,0.01590829863121,0,9,4500,273.279013,0,
Chlorodrepanis_flava,test,0.104152647637821,0,13,6500,800.4795899,0,
Triturus_karelinii,test,0.063248088752886,1,3,1449,96.1553075,0,
Triportheus_angulatus,test,0.13779886048777,1,12,5959,1119.7844245,0,
Epinephelus_cyanopodus,test,0.0996100781259893,0,17,8500,773.8071199,0,
Raja_undulata,test,0.0800126034130277,0,4,2000,114.7491214,0,
Dolloidraco_longedorsalis,test,0.0812682204008323,0,6,3000,296.4429267,0,
Sylvia_atricapilla,test,0.106333346788576,0,18,9000,1245.9659699,0,
Chlamydera_nuchalis,test,0.0872876375352325,0,8,4000,334.3112774,0,
Oenanthe_oenanthe,test,0.103665178735535,0,9,4500,648.9866004,0,
Branchiostoma_floridae,test,2.08540961871112,0,4,2000,373.9462067,0,
Turdus_iliacus,test,0,0,0,0,36.0834722,1,"The logical indices contain a true value outside of the array bounds."
Archilochus_alexandri,test,0.0403940244737572,1,11,5307,503.355762,0,
Caiman_crocodilus,test,0.156432451747263,0,5,2500,191.446673,0,
Icterus_galbula,test,0.10116792881953,0,6,3000,352.2390391,0,
Emydura_macquarii,test,0.0635101750493591,0,5,2500,133.1126228,0,
Lampetra_planeri,test,1.03930805554653,0,11,5500,1550.5343983,0,
Lanius_tephronotus,test,0.114072326592242,0,14,7000,973.2128633,0,
Octopus_joubini,test,5.34446968413285,0,30,15000,3660.0516692,0,
Stolephorus_waitei,test,0,0,0,0,4320,1,"Maximum execution time exceeded"
Parophrys_vetulus,test,0.202486455026974,0,4,2000,130.2225664,0,
Rhinobatos_rhinobatos,test,0.140961330658589,0,4,2000,106.2526499,0,
Pholidoscelis_exsul,test,0.692319646722136,0,4,2000,87.5255365,0,
Gallinago_delicata,test,0.113852849421613,0,5,2500,209.1597848,0,
Dermatemys_mawii,test,0.167925725603489,0,3,1500,96.6069767,0,
Epinephelus_drummondhayi,test,0,0,0,0,4320,1,"Maximum execution time exceeded"
Clupea_harengus,test,0,0,0,0,4320,1,"Maximum execution time exceeded"
Cynoglossus_canariensis,test,0.025674414121705,0,6,3000,309.9994592,0,
Larus_delawarensis,test,0.110819646817988,0,40,20000,2833.1262739,0,
Acipenser_gueldenstaedtii,test,0.379234808779527,0,9,4500,216.3824107,0,
Cyphomyrus_discorhynchus,test,0.05372975977307,0,30,15000,1175.133532,0,
Oceanodroma_castro,test,0.0144485767381158,0,8,4000,364.254862,0,
Paracheirodon_innesi,test,0.0862795502995353,0,4,2000,125.2128659,0,
Lanius_senator,test,0.114222954244754,0,20,10000,1017.5198667,0,
Acanthopagrus_arabicus,test,0.0451322595375303,0,3,1500,116.9392748,0,
Pristipomoides_filamentosus,test,0.111841479953763,0,32,16000,1045.4688717,0,
Rana_iberica,test,0.13858294400196,0,5,2500,155.5256077,0,
Plotosus_lineatus,test,0.0126206361285527,0,28,14000,1014.7321915,0,
Antrostomus_vociferus,test,0.130916460636075,0,25,12500,1319.513616,0,
Katsuwonus_pelamis,test,0,0,0,0,4320,1,"Maximum execution time exceeded"
Alestes_dentex,test,0.029984741932196,0,4,2000,206.4546214,0,
Pagellus_bogaraveo,test,0.007321482078304,0,12,6000,1808.660577,0,
Macomangulus_tenuis,test,0.0466061218314717,0,4,2000,150.5916511,0,
Bathyraja_taranetzi,test,0.128758481749788,0,8,4000,334.3233178,0,
Raja_polystigma,test,0.0998428236964893,0,4,2000,139.2443513,0,
Troglodytes_aedon,test,0.14510545369388,0,21,10500,1352.1459136,0,
Molothrus_aeneus,test,0.138503293364295,0,23,11500,1568.9986202,0,
Myiozetetes_similis,test,0.10343710096592,0,25,12500,1401.1140082,0,
Daphnia_obtusa,test,0.103830589219393,0,3,1500,61.0778499,0,
Sakesphorus_canadensis,test,0.126821227596781,0,7,3500,347.8852124,0,
Hypsibius_convergens,test,1.04858301542818,0,3,1500,81.8289088,0,
Sceloporus_spinosus,test,0.592893908145719,0,6,3000,449.9551451,0,
Pseudobatos_horkelii,test,0.108390944630082,0,4,2000,145.0779175,0,
Iheringichthys_labrosus,test,0.0523255255866068,0,9,4500,377.1528175,0,
Squalius_cephalus,test,3.17280888773809,0,33,16500,3633.6497772,0,
Setophaga_kirtlandii,test,0.102356887829623,0,7,3500,297.8220535,0,
Oreoscoptes_montanus,test,0.101464305129162,0,17,8500,757.1705509,0,
Labeo_niloticus,test,0.0172549164715704,0,5,2500,173.1462562,0,
Mycteria_leucocephala,test,0.216926648386793,0,17,8500,1203.4743703,0,
Achoerodus_gouldii,test,0,0,0,0,4320,1,"Maximum execution time exceeded"
Alopias_pelagicus,test,0.0681740805053552,0,4,2000,161.0474098,0,
Alburnus_alburnus,test,0.34904338440111,0,6,3000,224.5503384,0,
Donax_trunculus,test,0.00400579805459952,0,12,6000,298.6801736,0,
Lithognathus_mormyrus,test,0.0916891479065787,0,8,4000,222.4518067,0,
Platalea_ajaja,test,0.117750115018361,0,14,7000,799.6506844,0,
Gambelia_sila,test,0.173824207506171,0,12,6000,1309.6876699,0,
Rastrelliger_faughni,test,0.0427791580221352,0,17,8500,579.0775789,0,
Paradigalla_brevicauda,test,0.120938210046165,0,7,3500,312.1761961,0,
Cichla_orinocensis,test,0.0353311317793256,0,3,1500,58.7651072,0,
Gadus_chalcogrammus,test,0.0949863401187698,0,4,2000,139.7317859,0,
Wallabia_bicolor,test,0.151366867104782,0,8,4000,269.2765192,0,
Pleuroxus_striatus,test,0.100550185012079,0,2,1000,45.4786601,0,
Toxostoma_rufum,test,0.103479152621928,0,31,15500,1763.6212308,0,
Platalea_leucorodia,test,0.109277611136563,0,13,6500,1362.2942097,0,
Megaptera_novaeangliae,test,0.148337919311051,0,4,2000,107.2010881,0,
Pseudobatos_percellens,test,0.0732773225523913,0,3,1500,109.7548401,0,
Branta_canadensis,test,0,0,0,0,5.506713,1,"The logical indices contain a true value outside of the array bounds."
Sagittarius_serpentarius,test,0.0859368335193442,0,15,7500,1508.3091003,0,
Melozone_crissalis,test,0.122499415237461,0,25,12500,2068.1184587,0,
Turdus_hauxwelli,test,0.120674551222956,0,19,9500,977.9733762,0,
Geokichla_gurneyi,test,0.107202215884902,0,13,6500,843.7567518,0,
Stegastes_flavilatus,test,0.0674583428507968,0,10,5000,460.7273589,0,
Gymnocephalus_cernuus,test,0.05222134157944,0,17,8500,773.6710197,0,
Paradisaea_rubra,test,0.127277594875957,0,14,7000,2502.4324321,0,
Setophaga_discolor,test,0.106465901988597,0,13,6500,730.6025601,0,
Pegea_confoederata,test,0.682839314391961,0,6,3000,796.9370587,0,
Psettodes_erumei,test,0.0680086798871838,0,6,3000,349.8823699,0,
Stephanoaetus_coronatus,test,0.120940715227114,0,9,4500,687.9704467,0,
Circaetus_cinereus,test,0.103663119263913,0,29,14500,2298.7946019,0,
Chlorochrysa_nitidissima,test,0.111348595042578,0,16,8000,894.1356706,0,
Stolephorus_carpentariae,test,0,0,0,0,4320,1,"Maximum execution time exceeded"
Spinus_pinus,test,0.110462271233685,0,8,4000,402.094979,0,
Potamotrygon_leopoldi,test,0.0516941894204718,0,5,2500,202.0008575,0,
Notothenia_neglecta,test,0.0731473636642451,0,5,2500,236.7262416,0,
Lepidorhombus_boscii,test,0.452576781632743,0,6,3000,197.3655025,0,
Ortalis_vetula,test,0.154417467625632,0,25,12500,1968.5729727,0,
Daphnia_cephalata,test,0.112116568836778,0,3,1500,81.7755508,0,
Triakis_scyllium,test,0.059264239407301,0,3,1500,83.1061552,0,
Egretta_gularis,test,0.105268395877844,0,7,3500,370.5068514,0,
Toxostoma_longirostre,test,0.104017512342689,0,11,5500,556.4922626,0,
Lepturacanthus_savala,test,0.0173162718459765,0,14,7000,530.0365044,0,
Atule_mate,test,0.00512583983175588,0,4,2000,117.6892328,0,
Aethaloperca_rogaa,test,0.0498379980211279,0,28,14000,1486.3749401,0,
Callipepla_californica,test,0.0383766170759278,0,23,11500,1377.5872802,0,
Nycticorax_nycticorax,test,0.156926608605912,0,10,5000,457.4778594,0,
Stigmatogobius_pleurostigma,test,0.0738585709747456,0,3,1500,73.8940601,0,
Decapterus_maruadsi,test,0.00962441839266224,0,9,4500,268.3263361,0,
Pristipomoides_macrophthalmus,test,0.0193548010397594,0,5,2500,139.7169454,0,
Erilepis_zonifer,test,0.121404153567224,0,3,1500,96.5558895,0,
Megalaspis_cordyla,test,0.0160244189336645,0,9,4500,359.5180488,0,
Branchinecta_lindahli,test,0.331565051198454,1,2,613,410.7073785,0,
Sceloporus_undulatus,test,0.149547458791423,0,7,3500,190.6267279,0,
Xanthocephalus_xanthocephalus,test,0.13916557910939,0,11,5500,1104.9526024,0,
Phoenicopterus_chilensis,test,0.105287793764872,0,13,6500,906.451068,0,
Cyanoliseus_patagonus,test,0.234887442275895,0,46,23000,2460.2256464,0,
Falco_naumanni,test,0.112088535821097,0,6,3000,299.2120081,0,
Urechis_caupo,test,0.495337704405245,1,6,2902,159.7998923,0,
Dryocopus_martius,test,0.128460469774937,0,43,21500,2979.0203677,0,
Solea_senegalensis,test,0,0,0,0,4320,1,"Maximum execution time exceeded"
Dosinia_exoleta,test,0,0,0,0,4320,1,"Maximum execution time exceeded"
Terrapene_carolina,test,0.0849014203083395,0,5,2500,157.565052,0,
Triturus_cristatus,test,0,0,0,0,0.8765352,1,"The logical indices contain a true value outside of the array bounds."
Picoides_arcticus,test,0.115664083076226,0,31,15500,1951.623034,0,
Alepes_djedaba,test,0.0290747157712595,0,5,2500,202.9231816,0,
Cetorhinus_maximus,test,0.145376207145318,0,8,4000,274.4381582,0,
Percichthys_trucha,test,0,0,0,0,4320,1,"Maximum execution time exceeded"
Eremias_argus,test,0.0781243480405175,1,3,1324,101.4106771,0,
Lindbergichthys_nudifrons,test,0.118314175463,0,5,2500,223.5253203,0,
Batagur_affinis,test,0.0554898607719367,0,6,3000,144.6685213,0,
Gopherus_agassizii,test,NaN,0,1,358,282.8725936,0,
Loxops_coccineus,test,0.104120800440119,0,12,6000,674.6189723,0,
Sillago_vittata,test,0.119348220977521,0,24,12000,1156.352356,0,
Centrocercus_urophasianus,test,0.102359305180326,0,10,5000,1244.7837329,0,
Phascolarctos_cinereus,test,0.528535059844539,0,13,6500,330.5023429,0,
Danio_rerio,test,0.667229844090074,0,8,4000,940.1088059,0,
Pronodularia_japanensis,test,0,0,0,0,4320,1,"Maximum execution time exceeded"
Podarcis_muralis_Castanet,test,0.237005191985376,0,5,2500,252.2267514,0,
Tauraco_corythaix,test,0.120411174028005,0,9,4500,377.5698571,0,
Siganus_luridus,test,0.0939940688404379,0,6,3000,302.6938423,0,
Myadestes_palmeri,test,0.100989571521622,0,15,7500,617.5083821,0,
Pomacentrus_wardi,test,0.0515131483602286,0,9,4500,327.3597345,0,
Zapteryx_brevirostris,test,0,0,0,0,1.8696881,1,"The logical indices contain a true value outside of the array bounds."
Calidris_melanotos,test,0.110647967861921,0,10,5000,461.3731239,0,
Anolis_gundlachi,test,0.0769267598504151,0,3,1500,65.3757672,0,
Neotrygon_kuhlii,test,0.111619187335871,0,5,2500,203.0592913,0,
Cinnyris_osea,test,0.106320485203064,0,8,4000,316.8512902,0,
Bathyraja_parmifera,test,0.291979475840943,1,3,1441,89.4174848,0,
Melospiza_melodia,test,0.106376322050153,0,7,3500,411.2219046,0,
