Row,data_split,deb_loss,convergence,n_runs,n_iter,execution_time,error,error_message
Margaritifera_margaritifera,test,0.11552345550346,0,1,500,23.9756132,0,
Gobius_vittatus,test,0.234596545206058,1,1,488,13.8332699,0,
Bimastos_rubidus,test,0.205109453706761,1,1,304,7.233437,0,
Fusconaia_cuneolus,test,0.292963291212467,0,1,500,17.8389733,0,
Dicologlossa_cuneata,test,0.0362444741721364,0,1,500,15.7366919,0,
Gambelia_sila,test,0.173807884090776,0,1,500,74.2173069,0,
Testudo_hermanni,test,0.290941701379904,1,1,444,10.6552153,0,
Thryssa_hamiltonii,test,0,0,0,0,4320,1,Maximum execution time exceeded
Psammophis_sibilans,test,0.30438240423303,1,1,354,12.786757,0,
Pseudopleuronectes_americanus,test,0.0807502128912559,0,1,500,30.758706,0,
Pelophylax_saharicus,test,0.146530546744541,0,1,500,14.759879,0,
Rhinobatos_productus,test,0.0998704332915659,0,1,500,16.6053664,0,
Zapteryx_brevirostris,test,0.0345469051675131,0,1,500,14.0076513,0,
Grus_americana,test,0.11965776136456,0,1,500,20.8235152,0,
Orectolobus_halei,test,0.0204104494755828,1,1,446,13.3012825,0,
