Row,data_split,deb_loss,convergence,n_runs,n_iter,execution_time,error,error_message
Pelecanoides_georgicus,test,0.0243068700948344,0,8,4000,199.496214,0,
Dendroplex_picus,test,0.119509967506952,0,14,7000,306.0047159,0,
Neoceratodus_forsteri,test,0.469911180596233,1,5,2470,79.8928133,0,
Trygonoptera_mucosa,test,0.0454538125826095,0,3,1500,72.7664522,0,
Cnidoglanis_macrocephalus,test,0.0147291444941202,0,5,2500,94.5540631,0,
Hydromedusa_maximiliani,test,0.146347180133685,0,4,2000,49.3706531,0,
Phalacrocorax_brasilianus,test,0.120155381989237,0,13,6500,285.0592026,0,
Larimichthys_polyactis,test,0.212392269954085,0,6,3000,124.4210142,0,
Dissostichus_mawsoni,test,0.855537261359437,0,44,22000,1242.263556,0,
Astyanax_bimaculatus,test,0.00396671765677713,0,6,3000,196.6766541,0,
Calidris_himantopus,test,0.105312965191223,0,8,4000,169.3831796,0,
Torpedo_marmorata,test,0.1652468154827,0,19,9500,399.7964952,0,
Apeltes_quadracus,test,0.201081560194772,1,16,7553,314.1031339,0,
Oxyura_jamaicensis,test,0,0,0,0,36.2917619,1,"Arrays have incompatible sizes for this operation."
Anthus_rubescens,test,0.101962119374892,0,9,4500,222.3808667,0,
Pleurodeles_waltl,test,0,0,0,0,0.6643241,1,"The logical indices contain a true value outside of the array bounds."
Neotrygon_annotata,test,0.0380937581130504,0,4,2000,84.9249909,0,
Stolephorus_commersonnii,test,0.0763264596967614,0,5,2500,66.9044214,0,
Turdus_olivaceus,test,0.108594382281767,0,9,4500,265.653755,0,
Gymnorhinus_cyanocephalus,test,0.111924624917794,0,17,8500,472.0464108,0,
Acanthogobius_flavimanus,test,0.203589387144585,0,8,4000,95.1198525,0,
Calyptorhynchus_lathami,test,0.118667502798029,0,28,14000,671.1052923,0,
Malacoraja_senta,test,0.0854859984176034,0,4,2000,106.1141203,0,
Brycinus_leuciscus,test,0.0280827892694647,0,6,3000,113.636583,0,
Crocodylus_moreletii,test,0.757308160646102,0,5,2500,49.0557111,0,
Petromyzon_marinus,test,0.00811371607824294,0,6,3000,109.9094145,0,
Pellonula_leonensis,test,0.00672348818391008,0,6,3000,84.0344465,0,
Procnias_averano,test,0.10732237862299,0,11,5500,238.1716252,0,
Entosphenus_tridentatus,test,0.0219576455838336,0,4,2000,74.6627345,0,
Melanitta_perspicillata,test,0.134957363363615,0,30,15000,639.2838608,0,
Ichthyomyzon_castaneus,test,0.00837380068925436,1,4,1895,70.0359119,0,
Parma_microlepis,test,0.091449925397947,0,43,21500,1164.0181518,0,
Pomadasys_kaakan,test,0.247445573484407,0,45,22500,1599.2583082,0,
Sitta_europaea,test,0.0974260979850962,0,11,5500,214.6914686,0,
Recurvirostra_americana,test,0.105352564869442,0,14,7000,361.5117429,0,
Ardenna_pacifica,test,0.0969411399456464,0,36,18000,818.6577399,0,
Trichiurus_lepturus,test,0.0464792113878406,0,6,3000,78.8194643,0,
Macropus_rufogriseus,test,0.146104460036566,0,13,6500,142.9964411,0,
Sardinella_gibbosa,test,0.106284746236848,0,6,3000,117.6162581,0,
Bombina_variegata,test,0,0,0,0,0.4434317,1,"Incorrect dimensions for matrix multiplication. Check that the number of columns in the first matrix matches the number of rows in the second matrix. To operate on each element of the matrix individually, use TIMES (.*) for elementwise multiplication."
Ploceus_castaneiceps,test,0.130219753850703,0,19,9500,712.9699201,0,
Erignathus_barbatus,test,0.219157969228627,0,17,8500,203.5879063,0,
Myiobius_atricaudus,test,0.0403418791966452,0,7,3500,144.7546745,0,
Accipiter_fasciatus,test,0,0,0,0,19.1243012,1,"The logical indices contain a true value outside of the array bounds."
Eutrigla_gurnardus,test,0,0,0,0,4320,1,"Maximum execution time exceeded"
Eucinostomus_gula,test,0.0183642680853205,0,10,5000,374.6602474,0,
Branta_bernicla,test,0.110415998142993,0,8,4000,197.8527806,0,
Sporophila_beltoni,test,0.111529179400959,0,19,9500,416.0037673,0,
Molothrus_bonariensis,test,0.123366787283852,0,45,22500,2516.2799002,0,
Tachycineta_bicolor,test,0.10541241585104,0,19,9500,513.0263242,0,
Heteronotia_binoei_EA6,test,0.429021315876254,1,3,1473,40.6804263,0,
Gallotia_atlantica,test,0.0746539679448583,0,3,1500,49.6661612,0,
Ardenna_grisea,test,0.0686669141333753,0,30,15000,556.8757769,0,
Rhinocrypta_lanceolata,test,0.107599135698998,0,29,14500,658.0445582,0,
Diomedea_epomophora,test,0.100590922136661,0,22,11000,781.865385,0,
Sympterygia_bonapartii,test,0.612984332746105,0,10,5000,181.0036717,0,
Osmerus_mordax,test,0.138068253676759,0,3,1500,30.866306,0,
Macronectes_halli,test,0.114532637246447,0,12,6000,419.9345958,0,
Uria_aalge,test,0.108594354691263,0,11,5500,211.6283644,0,
Macrochelys_temminckii,test,0.0730613534787068,0,4,2000,41.4738571,0,
Bulweria_bulwerii,test,0.0754777512378009,0,15,7500,473.0897468,0,
Pterocles_alchata,test,0.107744860096037,0,10,5000,197.4854337,0,
Squatina_californica,test,0.0747348161115162,0,6,3000,88.7235821,0,
Chrysichthys_auratus,test,0.00686959204578811,0,15,7500,253.1587964,0,
Callipepla_squamata,test,0.139996330807846,0,14,7000,236.0707365,0,
Chasiempis_sandwichensis,test,0.0512916251579162,0,13,6500,278.1610382,0,
Arion_subfuscus,test,1.38061648466449,0,5,2500,121.8189413,0,
Trachurus_murphyi,test,0.00350477627142457,0,9,4500,140.7218194,0,
Mionectes_macconnelli,test,0.0599178261725174,0,11,5500,242.4240089,0,
Ammocrypta_pellucida,test,0.230358558175383,0,3,1500,43.6917094,0,
Artemisiospiza_belli,test,0.122235732759213,0,6,3000,118.7987807,0,
Sarcoramphus_papa,test,0.0476214797440183,0,32,16000,894.2346903,0,
Hemibarbus_labeo,test,0.00798365977283349,1,11,5278,200.448675,0,
Cichla_temensis,test,0.118458011161894,0,4,2000,37.4077416,0,
Ablennes_hians,test,0.00546334170421727,0,28,14000,486.0678161,0,
Liopholis_inornata,test,0.250312125593493,0,3,1500,40.7266328,0,
Auxis_thazard,test,0.0901070131233013,0,16,8000,359.1111093,0,
Gila_intermedia,test,0.123669712413744,0,6,3000,90.6254231,0,
Torgos_tracheliotus,test,0.116201907017526,0,7,3500,183.3035159,0,
Chordeiles_minor,test,0.152598640687791,0,11,5500,293.8601923,0,
Hydromys_chrysogaster,test,0.138173770074095,0,11,5500,336.2676431,0,
Gymnocharacinus_bergii,test,0.0966708356088047,0,8,4000,2184.4214745,0,
Macroramphosus_scolopax,test,0.0619914164349687,0,3,1500,27.4053384,0,
Acanthiza_chrysorrhoa,test,0.103522863517368,0,11,5500,224.5064072,0,
Osmerus_dentex,test,0.231232417759685,1,2,970,23.6310105,0,
Ptychoramphus_aleuticus,test,0.120085542267403,0,23,11500,577.8898823,0,
Thalassarche_chrysostoma,test,0.11611778135304,0,16,8000,443.8350651,0,
Pelophylax_bedriagae,test,0,0,0,0,0.3305286,1,"Incorrect dimensions for matrix multiplication. Check that the number of columns in the first matrix matches the number of rows in the second matrix. To operate on each element of the matrix individually, use TIMES (.*) for elementwise multiplication."
Dissostichus_eleginoides,test,0.889788270278338,0,23,11500,669.9582492,0,
Necrosyrtes_monachus,test,0.115362923390826,0,11,5500,271.2089824,0,
Girardinus_uninotatus,test,0.210536241628399,0,18,9000,503.575734,0,
Thamnocephalus_platyurus,test,0.143896533534657,1,12,5864,435.3223738,0,
Urobatis_halleri,test,0.125994226762625,0,4,2000,77.6418631,0,
Dentiraja_polyommata,test,0.0429157661014809,1,3,1490,46.7349553,0,
Motacilla_aguimp,test,0.108718965212376,0,17,8500,360.8413614,0,
Podocnemis_unifilis,test,0.164861322160869,0,5,2500,65.5275176,0,
Schilbe_uranoscopus,test,0,0,0,0,4320,1,"Maximum execution time exceeded"
Pristis_clavata,test,0.00321192727482022,0,4,2000,63.1806832,0,
Piranga_olivacea,test,0.102731539770953,0,11,5500,243.0490906,0,
Centropyge_loriculus,test,0.0532437935460823,0,14,7000,337.005238,0,
Gallotia_galloti,test,0.098942771035088,0,7,3500,93.5386879,0,
Ptychocheilus_oregonensis,test,0.0664813605533897,0,4,2000,60.6259478,0,
Macruronus_novaezelandiae,test,0,0,0,0,0.6597578,1,"The logical indices contain a true value outside of the array bounds."
Natrix_natrix,test,0.239621116096805,0,3,1500,53.5381024,0,
Pterodroma_phaeopygia,test,0.0371690833194289,0,41,20500,828.608563,0,
Etheostoma_zonistium,test,0.148230750145065,0,3,1500,37.0320716,0,
Rhincodon_typus,test,0.0706246596902897,0,5,2500,81.5227177,0,
Vermivora_cyanoptera,test,0.102654771341421,0,22,11000,469.8339926,0,
Pomatomus_saltatrix,test,0.0452836750825912,0,17,8500,362.1271877,0,
Bucorvus_abyssinicus,test,0.114184728076474,0,11,5500,283.3165853,0,
Isopsetta_isolepis,test,0.105317773823585,0,29,14500,747.7785116,0,
Cisticola_aridulus,test,0.106437564221564,0,20,10000,538.4935798,0,
Circaetus_pectoralis,test,0.103539688500707,0,10,5000,261.8391879,0,
Spinus_tristis,test,0.0995717932303141,0,6,3000,129.093177,0,
Clione_limacina,test,0.722410205373221,0,6,3000,72.6751328,0,
Latridopsis_ciliaris,test,0.0368361157298724,0,21,10500,565.4212686,0,
Lepomis_gulosus,test,0,0,0,0,4320,1,"Maximum execution time exceeded"
Stegastes_acapulcoensis,test,0.0355694863234061,0,13,6500,314.2732338,0,
Pernis_apivorus,test,0.101392697584655,0,7,3500,212.8060112,0,
Antigone_canadensis,test,0.108292756115214,0,27,13500,770.1977266,0,
Dentiraja_australis,test,0.101227471522289,0,4,2000,63.1204017,0,
Masius_chrysopterus,test,0.0412048991384688,0,10,5000,221.6657106,0,
Varanus_bengalensis,test,0.217409362693492,0,5,2500,44.6565498,0,
Setophaga_caerulescens,test,0.105771607326025,0,21,10500,427.5515705,0,
Dyscophus_antongilii,test,0.0798960239252609,0,7,3500,104.8019552,0,
Ctenotus_pantherinus,test,0.570655505711689,0,4,2000,50.1090488,0,
Rhinopomastus_cyanomelas,test,0.111756291322336,0,23,11500,632.9257096,0,
Chalcites_lucidus,test,0.106694169471048,0,19,9500,446.6743961,0,
Empidonax_virescens,test,0.123099917180347,0,13,6500,300.552416,0,
Plethodon_cinereus,test,0.121577097981115,0,5,2500,73.5673817,0,
Lagopus_muta,test,0.143339107853875,0,13,6500,358.8244862,0,
Aerodramus_hirundinaceus,test,0.0380310103339185,0,9,4500,244.3022471,0,
Oreortyx_pictus,test,0.108666117403406,0,4,2000,77.391942,0,
Anas_acuta,test,0.178079157012215,0,26,13000,474.1478117,0,
Ardeotis_kori,test,0.132474339998076,0,5,2500,106.9949745,0,
Sterna_sumatrana,test,0.185989592556003,0,30,15000,513.5337168,0,
Ardeola_idae,test,0.110180098531611,0,24,12000,561.250071,0,
Sternula_antillarum,test,0,0,0,0,7.0741741,1,"The logical indices contain a true value outside of the array bounds."
Limosa_haemastica,test,0.122944271179662,0,10,5000,198.2651824,0,
Lissodelphis_borealis,test,NaN,0,1,334,129.5458119,0,
Cathartes_aura,test,0.106686648384234,0,13,6500,352.8120513,0,
Pristiophorus_cirratus,test,0.196242133034855,0,5,2500,61.920816,0,
Hydrochoerus_hydrochaeris,test,0.295155651187961,0,8,4000,73.0362144,0,
Hippocampus_kuda,test,0,0,0,0,4320,1,"Maximum execution time exceeded"
Paralithodes_camtschaticus,test,0.41036446082224,0,7,3500,164.15521,0,
Girardinus_metallicus,test,0.19578017320081,0,28,14000,1048.1235394,0,
Mimachlamys_varia,test,0,0,0,0,4320,1,"Maximum execution time exceeded"
Eisenia_fetida,test,2.29842113790043,0,5,2500,349.0005113,0,
Pelecanus_erythrorhynchos,test,0.185389325881921,0,11,5500,390.8418244,0,
Planorbis_planorbis,test,0.130822487418681,0,6,3000,116.8696615,0,
Fregata_aquila,test,0.134240277026504,0,27,13500,597.5487229,0,
Haemorhous_mexicanus,test,0.102882187646,0,8,4000,186.305024,0,
Chondestes_grammacus,test,0.102399672887008,0,6,3000,152.9241903,0,
Sternotherus_minor,test,1.94120611235068,0,5,2500,59.5909402,0,
Istigobius_decoratus,test,0.0955113196063155,0,3,1500,34.5878904,0,
Pseudosida_ramosa,test,0.150107452914715,0,6,3000,112.1487883,0,
Cephalopholis_microprion,test,0.0727179565091401,0,14,7000,246.9659769,0,
Trematomus_hansoni,test,0.114292420960832,1,3,1467,180.3477618,0,
Mauremys_rivulata,test,0.104187577646869,0,4,2000,37.6295672,0,
Spizella_pusilla,test,0.116127752258947,0,6,3000,121.2279728,0,
Anas_sparsa,test,0.108963977494842,0,8,4000,337.2377117,0,
Sarda_chiliensis,test,0.0114506341044065,0,7,3500,106.5947405,0,
Chorismus_antarcticus,test,0.0791377036602181,0,3,1500,35.5737254,0,
Calcarius_pictus,test,0.107748278672256,0,15,7500,408.3484251,0,
Pterodroma_leucoptera,test,0.0643972325145048,0,14,7000,311.3473819,0,
Deltentosteus_quadrimaculatus,test,0.0154801131492869,1,3,1318,30.9701389,0,
Nannatherina_balstoni,test,0.125629953334262,0,4,2000,64.8460503,0,
Silurus_triostegus,test,0.0159833567872985,0,7,3500,95.9303851,0,
Oryctolagus_cuniculus_NZW,test,NaN,0,1,148,471.4545352,0,
Chlorodrepanis_flava,test,0.10423956516745,0,11,5500,282.2243467,0,
Triturus_karelinii,test,0.0632480889630629,0,3,1500,43.9240898,0,
Triportheus_angulatus,test,0.604044944796173,1,3,1346,124.9199611,0,
Epinephelus_cyanopodus,test,0.0995795448522171,0,21,10500,430.3751882,0,
Raja_undulata,test,0.0800126034130275,0,3,1500,40.946796,0,
Dolloidraco_longedorsalis,test,0.0808371145462234,0,9,4500,197.6165936,0,
Sylvia_atricapilla,test,0.105777527943771,0,14,7000,408.9286222,0,
Chlamydera_nuchalis,test,0.121195811096204,0,12,6000,272.0340947,0,
Oenanthe_oenanthe,test,0.105521780582213,0,9,4500,258.7144056,0,
Branchiostoma_floridae,test,2.08540961868241,0,4,2000,1755.5179128,0,
Turdus_iliacus,test,0.126140264585031,0,13,6500,373.6795871,0,
Archilochus_alexandri,test,0.0403950109732614,0,8,4000,173.0556361,0,
Caiman_crocodilus,test,0.156433062326696,0,4,2000,71.2152019,0,
Icterus_galbula,test,0.101543581469852,0,9,4500,213.2174949,0,
Emydura_macquarii,test,0.0635102550317746,0,4,2000,48.0861169,0,
Lampetra_planeri,test,1.03930806635002,0,9,4500,554.5090746,0,
Lanius_tephronotus,test,0,0,0,0,10.3833013,1,"The logical indices contain a true value outside of the array bounds."
Octopus_joubini,test,5.75526476260146,1,23,11123,1179.8788695,0,
Stolephorus_waitei,test,0.0328368503354835,0,4,2000,52.4115964,0,
Parophrys_vetulus,test,0.210384723185787,0,4,2000,59.7128888,0,
Rhinobatos_rhinobatos,test,0.140960803956245,0,4,2000,52.9106075,0,
Pholidoscelis_exsul,test,0.692319646716909,0,4,2000,40.1199863,0,
Gallinago_delicata,test,0.114040071782836,0,7,3500,139.7655468,0,
Dermatemys_mawii,test,0.167925725916312,0,4,2000,56.6733531,0,
Epinephelus_drummondhayi,test,0.079422897935858,0,19,9500,529.6857073,0,
Clupea_harengus,test,0,0,0,0,4320,1,"Maximum execution time exceeded"
Cynoglossus_canariensis,test,0.0335961036234567,0,8,4000,197.1686231,0,
Larus_delawarensis,test,0.125276386551177,0,27,13500,681.2828043,0,
Acipenser_gueldenstaedtii,test,0.379231790099992,0,7,3500,79.3788522,0,
Cyphomyrus_discorhynchus,test,0.0412569270695431,0,36,18000,618.5733449,0,
Oceanodroma_castro,test,0.010740501156318,0,8,4000,163.127963,0,
Paracheirodon_innesi,test,0.0862795502995339,1,6,2993,82.2894107,0,
Lanius_senator,test,0.112878890626183,0,14,7000,317.3759384,0,
Acanthopagrus_arabicus,test,0.0457765860418995,0,3,1500,50.7614789,0,
Pristipomoides_filamentosus,test,0.0969502227647657,0,5,2500,69.8881772,0,
Rana_iberica,test,0.138582943010792,0,5,2500,74.0190009,0,
Plotosus_lineatus,test,0,0,0,0,4320,1,"Maximum execution time exceeded"
Antrostomus_vociferus,test,0.136735570361687,0,22,11000,552.0733786,0,
Katsuwonus_pelamis,test,0,0,0,0,4320,1,"Maximum execution time exceeded"
Alestes_dentex,test,0.0362503877584316,0,5,2500,114.5369069,0,
Pagellus_bogaraveo,test,0.00983640021646409,0,13,6500,783.9659543,0,
Macomangulus_tenuis,test,0.0465722627158068,0,4,2000,65.5559998,0,
Bathyraja_taranetzi,test,0.128786206402855,0,7,3500,137.0202337,0,
Raja_polystigma,test,0.099842609897804,0,4,2000,70.20919,0,
Crystallogobius_linearis,test,0.111473307495066,0,5,2500,71.6293233,0,
Troglodytes_aedon,test,0.140295750756404,0,16,8000,422.2888212,0,
Molothrus_aeneus,test,0.132976686847498,0,52,26000,1594.6960125,0,
Myiozetetes_similis,test,0.106137631634657,0,16,8000,393.9890597,0,
Daphnia_obtusa,test,0.103830590225516,0,3,1500,28.4822349,0,
Sakesphorus_canadensis,test,0.128369264962105,0,19,9500,379.9198332,0,
Hypsibius_convergens,test,1.06935002849785,1,5,2377,89.670011,0,
Sceloporus_spinosus,test,0.592893908749081,0,5,2500,150.7493091,0,
Pseudobatos_horkelii,test,0.108390942432563,0,4,2000,70.4842847,0,
Iheringichthys_labrosus,test,0.052823757351391,0,7,3500,131.2581918,0,
Squalius_cephalus,test,2.04413486251183,0,84,32767,3625.5685511,0,
Setophaga_kirtlandii,test,0.101564736088143,0,6,3000,116.5723326,0,
Oreoscoptes_montanus,test,0.101422268993639,0,13,6500,261.7962819,0,
Labeo_niloticus,test,0,0,0,0,4320,1,"Maximum execution time exceeded"
Mycteria_leucocephala,test,0.160822535732674,0,10,5000,306.5156855,0,
Achoerodus_gouldii,test,0,0,0,0,4320,1,"Maximum execution time exceeded"
Alopias_pelagicus,test,0.0681740802248943,0,4,2000,74.0958379,0,
Alburnus_alburnus,test,0.250465302244694,0,8,4000,124.4670225,0,
Donax_trunculus,test,0.00408068611845308,0,10,5000,109.1734871,0,
Lithognathus_mormyrus,test,0.0915059582487577,0,11,5500,141.870995,0,
Platalea_ajaja,test,0.122549470330251,0,17,8500,383.0307538,0,
Gambelia_sila,test,0.17386833130734,0,12,6000,518.2612248,0,
Rastrelliger_faughni,test,0.0298307779202701,0,8,4000,106.4814179,0,
Orectolobus_ornatus,test,0.00881650521350209,0,3,1500,44.0526899,0,
Paradigalla_brevicauda,test,0.10954687545084,0,15,7500,318.9633387,0,
Cichla_orinocensis,test,0.0353311316790408,0,3,1500,28.2117241,0,
Gadus_chalcogrammus,test,0,0,0,0,4320,1,"Maximum execution time exceeded"
Wallabia_bicolor,test,0.151366852178072,0,11,5500,161.0138628,0,
Pleuroxus_striatus,test,0.100550762173643,0,3,1500,30.2083106,0,
Toxostoma_rufum,test,0.10514516396883,0,15,7500,378.0329301,0,
Platalea_leucorodia,test,0.109312542795593,0,10,5000,419.2001289,0,
Megaptera_novaeangliae,test,0.14833779482755,0,5,2500,54.8470709,0,
Pseudobatos_percellens,test,0.0732712746457007,0,3,1500,54.6614006,0,
Branta_canadensis,test,0.187643357501929,0,24,12000,502.3693221,0,
Sagittarius_serpentarius,test,0.134209724283066,0,8,4000,294.5988586,0,
Melozone_crissalis,test,0.125281348857198,0,32,16000,1027.3871199,0,
Turdus_hauxwelli,test,0.122051722019362,0,23,11500,499.107743,0,
Geokichla_gurneyi,test,0.109130623448821,0,32,16000,848.4861793,0,
Stegastes_flavilatus,test,0.0786607467633081,0,5,2500,111.6397224,0,
Gymnocephalus_cernuus,test,0.0518554441707691,0,26,13000,534.5762762,0,
Paradisaea_rubra,test,0.127306069622699,0,24,12000,1709.6239517,0,
Setophaga_discolor,test,0.106422075059593,0,15,7500,367.8527885,0,
Pegea_confoederata,test,0.682839314391909,0,6,3000,334.6268919,0,
Psettodes_erumei,test,0.0677119034241126,0,6,3000,151.8592563,0,
Stephanoaetus_coronatus,test,0.121722272697948,0,9,4500,314.7451209,0,
Circaetus_cinereus,test,0.168964448025653,0,6,3000,797.8743117,0,
Chlorochrysa_nitidissima,test,0.106938584834714,0,28,14000,694.1225347,0,
Stolephorus_carpentariae,test,0.210985634716739,0,4,2000,54.4172716,0,
Spinus_pinus,test,0.110663939737331,0,5,2500,110.8388984,0,
Potamotrygon_leopoldi,test,0.051694192308044,0,4,2000,77.1292516,0,
Notothenia_neglecta,test,0.0731458152941587,0,6,3000,131.1640161,0,
Lepidorhombus_boscii,test,0.456864243070258,0,4,2000,57.3295785,0,
Ortalis_vetula,test,0.152390576279324,0,28,14000,1059.5936404,0,
Daphnia_cephalata,test,0.112116568836767,0,3,1500,36.771883,0,
Triakis_scyllium,test,0.0592642395882304,0,3,1500,37.0947799,0,
Egretta_gularis,test,0.104982046418495,0,14,7000,311.9415138,0,
Toxostoma_longirostre,test,0.104592443229781,0,23,11500,491.3783155,0,
Lepturacanthus_savala,test,0,0,0,0,4320,1,"Maximum execution time exceeded"
Atule_mate,test,0.00548534162152146,0,5,2500,66.0395471,0,
Aethaloperca_rogaa,test,0.38280421662014,1,6,2932,123.8748182,0,
Callipepla_californica,test,0.0383899286538933,0,19,9500,472.2806417,0,
Nycticorax_nycticorax,test,0.152988914294772,0,13,6500,298.5676007,0,
Stigmatogobius_pleurostigma,test,0.0738585709748999,0,2,1000,22.988039,0,
Decapterus_maruadsi,test,0.00961633393411873,0,7,3500,94.1633566,0,
Pristipomoides_macrophthalmus,test,0.0193682864923544,0,4,2000,49.6279524,0,
Erilepis_zonifer,test,0.12140404564963,0,4,2000,56.6246805,0,
Megalaspis_cordyla,test,0.0147940560447857,0,17,8500,310.1046837,0,
Branchinecta_lindahli,test,2.30539025507757,1,2,741,234.6477438,0,
Sceloporus_undulatus,test,0.153491996826906,0,4,2000,47.2084062,0,
Xanthocephalus_xanthocephalus,test,0.141947678852683,0,11,5500,388.0121092,0,
Phoenicopterus_chilensis,test,0.104374086484515,0,14,7000,455.0125063,0,
Cyanoliseus_patagonus,test,0.208041367306675,0,55,27500,1534.4617902,0,
Falco_naumanni,test,0.111202525794077,0,6,3000,124.8404446,0,
Urechis_caupo,test,0.495337704406708,0,10,5000,115.7723714,0,
Dryocopus_martius,test,0.128452734738281,0,36,18000,1631.0460056,0,
Solea_senegalensis,test,0,0,0,0,4320,1,"Maximum execution time exceeded"
Dosinia_exoleta,test,0.0242693111870167,0,7,3500,112.9140926,0,
Terrapene_carolina,test,0.0849001516648024,0,5,2500,70.9353987,0,
Triturus_cristatus,test,0,0,0,0,0.4397252,1,"The logical indices contain a true value outside of the array bounds."
Picoides_arcticus,test,0.1165058897251,0,19,9500,545.3575697,0,
Alepes_djedaba,test,0.030072236551491,0,10,5000,173.0733677,0,
Cetorhinus_maximus,test,0.145376491109223,0,10,5000,150.1104716,0,
Percichthys_trucha,test,0,0,0,0,87.0359836,1,"Dimensions of arrays being concatenated are not consistent."
Eremias_argus,test,0.0781243491281226,0,4,2000,65.4463678,0,
Lindbergichthys_nudifrons,test,0.120363254965857,0,6,3000,112.0237161,0,
Batagur_affinis,test,0.0554528085006738,0,5,2500,53.7517022,0,
Gopherus_agassizii,test,NaN,0,1,358,129.0282574,0,
Loxops_coccineus,test,0.0541260262196151,0,12,6000,287.0697914,0,
Sillago_vittata,test,0.117740991633411,0,15,7500,357.5967972,0,
Centrocercus_urophasianus,test,0.10083348101427,0,9,4500,634.0088169,0,
Phascolarctos_cinereus,test,0.528934452228197,0,14,7000,150.095783,0,
Danio_rerio,test,0.654957145543387,1,5,2421,243.9761858,0,
Pronodularia_japanensis,test,0,0,0,0,4320,1,"Maximum execution time exceeded"
Podarcis_muralis_Castanet,test,0.237004836309042,0,5,2500,117.6295879,0,
Tauraco_corythaix,test,0.120695725859907,0,7,3500,140.5216773,0,
Siganus_luridus,test,0.0949792246926073,0,4,2000,91.3963095,0,
Myadestes_palmeri,test,0.104834454085575,0,31,15500,598.4327497,0,
Pomacentrus_wardi,test,0.0516253513251509,0,7,3500,123.98556,0,
Zapteryx_brevirostris,test,0.0345469315369061,0,4,2000,60.7068431,0,
Takydromus_hsuehshanensis,test,0,0,0,0,1.2155094,1,"Arrays have incompatible sizes for this operation."
Calidris_melanotos,test,0.111407257934956,0,9,4500,216.9103722,0,
Anolis_gundlachi,test,0.0769267598504121,1,3,1395,27.6168507,0,
Neotrygon_kuhlii,test,0.111619672585365,0,5,2500,100.2690635,0,
Cinnyris_osea,test,0.106658505247931,0,5,2500,103.9286048,0,
Bathyraja_parmifera,test,0.291979475840943,1,3,1440,43.0477808,0,
Melospiza_melodia,test,0.106683668952327,0,7,3500,215.7915929,0,
